well_id,sord_id,Fluid,Well Type,Lateral Length m,Proppant tons,Fluid Pumped m3,Frac Stages,"Frac Spacing, m",Proppant tons / 100 m,Fluid Pumped m3 / 100 m,Gas Cum 90 days,Gas Cum 180 days,Gas Cum 365 days,Gas Cum 365 / 100 m
03/08-14-080-18W6/0,1W60801814080300,Gas,Horizontal,1481.3,1427.68,9054.3,32,46.290625,96.3802065753,611.2401269155,157053.658470907,282430.779833333,496686.004625,33530.412787754
02/13-06-077-17W6/0,1W60771706130200,Gas,Horizontal,1197.6,1562,10950.21,26,46.0615384615,130.4275217101,914.3461923848,428781.76852459,710878.68787062,1151964.86606469,96189.4510742059
03/13-32-080-15W6/0,1W60801532130300,Gas,Horizontal,1288.7,1505,8304.9,28,46.025,116.7843563281,644.4401334678,,,,
00/09-08-080-17W6/0,1W60801708090000,Gas,Horizontal,1194.5,1437,8770.67,26,45.9423076923,120.3013813311,734.2544997907,379736.165778401,648154.757767253,1076298.21979452,90104.4972619942
02/08-11-077-17W6/0,1W60771711080200,Gas,Horizontal,1467.6,1747.92,9567.51,32,45.8625,119.100572363,651.915372036,643154.983548387,1093387.23094183,1798758.95416781,122564.660273086
00/11-20-082-19W6/0,1W60821920110000,Gas,Horizontal,1828.59,3120,13655.3,40,45.71475,170.6232671074,746.7666344014,180705.659355322,,,
03/11-31-080-17W6/0,1W60801731110300,Gas,Horizontal,1960.86,4740,28236.61,43,45.6013953488,241.7306691962,1440.0115255551,,,,
03/09-14-080-18W6/0,1W60801814090300,Gas,Horizontal,1367.8,1711.91,11013.73,30,45.5933333333,125.1579178242,805.2149437052,194497.271874126,334021.183690304,572569.881861111,41860.6435049796
02/16-14-080-18W6/0,1W60801814160200,Gas,Horizontal,1456.1,2430.27,14428.06,32,45.503125,166.9026852551,990.8701325458,155838.48632312,282378.063863965,527115.269734266,36200.4855253256
00/05-32-080-15W6/0,1W60801532050000,Gas,Horizontal,1272.5,1505,7499.1,28,45.4464285714,118.2711198428,589.3202357564,577354.932307692,,,
03/01-23-080-18W6/0,1W60801823010300,Gas,Horizontal,1269.2,1992,9029.03,28,45.3285714286,156.949259376,711.3953671604,187586.181306241,337995.62808418,608715.186115214,47960.5409797679
05/01-23-080-18W6/0,1W60801823010500,Gas,Horizontal,1446.4,1818.72,9883.94,32,45.2,125.7411504425,683.3476216814,126564.342785515,249943.85357453,483678.903888889,33440.1897047075
00/02-10-077-17W6/0,1W60771710020000,Gas,Horizontal,1084.5,1408.9,9099.75,24,45.1875,129.9124020286,839.0733056708,859774.719969466,1544361.943,2670664.99083897,246257.721608019
00/12-29-080-15W6/0,1W60801529120000,Gas,Horizontal,1354.9,1650,7952.1,30,45.1633333333,121.7802051812,586.9141634069,881951.480799439,1465819.01398329,2291394.34809264,169119.075067727
00/04-32-080-15W6/0,1W60801532040000,Gas,Horizontal,1034.5,1230,5604.9,23,44.9782608696,118.8980183664,541.7979700338,598272.861041667,1242809.04873817,,
00/12-30-080-15W6/0,1W60801530120000,Gas,Horizontal,1166.2,1483.18,8114.18,26,44.8538461538,127.1805865203,695.779454639,925419.543024194,1751590.70426644,2479788.56858182,212638.361222931
03/09-18-080-15W6/0,1W60801518090300,Gas,Horizontal,1420.1,1395.26,11640.18,32,44.378125,98.2508274065,819.6732624463,313820.909677419,576459.171556157,,
00/09-11-077-17W6/0,1W60771711090000,Gas,Horizontal,1417.7,1750.52,9775.22,32,44.303125,123.4760527615,689.5125908161,779799.189728814,1353762.0409434,2235891.40777622,157712.59136462
00/05-26-080-16W6/0,1W60801626050000,Gas,Horizontal,1103.1,1452,7907.68,25,44.124,131.6290454175,716.8597588614,282657.33217862,460896.58269774,650868.860169014,59003.6134683178
00/08-13-080-16W6/0,1W60801613080000,Gas,Horizontal,1228.3,1540,7479.62,28,43.8678571429,125.3765366767,608.9408125051,524576.603433243,828517.655295699,1262015.33877688,102744.878187485
00/12-18-080-17W6/0,1W60801718120000,Gas,Horizontal,1271.8,1595,7950.32,29,43.8551724138,125.4128007548,625.1234470829,348818.690257104,548763.218748222,834188.351428571,65591.1583133017
00/12-31-080-15W6/0,1W60801531120000,Gas,Horizontal,1402.4,1621.24,10157.14,32,43.825,115.6046776954,724.2683970337,,,,
02/05-32-080-15W6/0,1W60801532050200,Gas,Horizontal,1402,1415,9662.3,32,43.8125,100.9272467903,689.179743224,196131.576478873,,,
00/08-03-082-22W6/0,1W60822203080000,Gas,Horizontal,1752.4,2400,18257.7,40,43.81,136.9550330975,1041.8682949098,224041.712368421,351721.403787062,,
00/12-22-080-18W6/0,1W60801822120000,Gas,Horizontal,1349.6,1670,11036.2,31,43.535483871,123.7403675163,817.7385892116,228884.678655914,381756.653423181,,
02/09-11-077-17W6/0,1W60771711090200,Gas,Horizontal,1392.1,1742.21,10540.87,32,43.503125,125.1497737232,757.1920120681,639644.765860656,1086447.45036536,1785292.27333333,128244.542298206
05/14-08-081-18W6/0,1W60811808140500,Gas,Horizontal,1941.6,3825,19956.3,45,43.1466666667,197.0024721879,1027.8275648949,566866.00917847,1003743.71462366,,
02/11-20-082-19W6/0,1W60821920110200,Gas,Horizontal,1898.1,3440,14956.7,44,43.1386363636,181.2338654444,787.9827195617,217228.009978947,,,
03/16-18-080-15W6/0,1W60801518160300,Gas,Horizontal,1379.3,1415.75,12238.35,32,43.103125,102.6426448198,887.2870296527,308050.134543011,569161.944301075,,
00/05-26-082-20W6/0,1W60822026050000,Gas,Horizontal,1680,2279.979,11668.1,39,43.0769230769,135.7130357143,694.5297619048,,,,
04/14-08-081-18W6/0,1W60811808140400,Gas,Horizontal,1934.6,3825,19604.1,45,42.9911111111,197.7152899824,1013.341259175,529341.121540785,1053098.54044355,,
02/13-26-080-15W6/0,1W60801526130200,Gas,Horizontal,1374.2,1726.8,9386.6,32,42.94375,125.6585649833,683.0592344637,,,,
02/16-11-080-16W6/0,1W60801611160200,Gas,Horizontal,1587,1412.2,12333,37,42.8918918919,88.9855072464,777.1266540643,517354.8475,861958.897580645,,
00/13-29-080-15W6/0,1W60801529130000,Gas,Horizontal,1072,1340.9,6402,25,42.88,125.0839552239,597.2014925373,404846.365490754,660739.564731861,,
00/04-06-081-15W6/0,1W60811506040000,Gas,Horizontal,1371.7,1698.75,10881.29,32,42.865625,123.8426769702,793.2703944011,130817.937533632,219887.798333333,,
00/01-03-082-22W6/0,1W60822203010000,Gas,Horizontal,1657.1,2340,14891.6,39,42.4897435897,141.2105485487,898.6542755416,224156.54581571,351446.184002695,,
02/01-07-081-20W6/0,1W60812007010200,Gas,Horizontal,1061.45,777.74,7471.3,25,42.458,73.2714682745,703.8767723397,445998.241153846,781136.082251462,1277049.26660029,120311.768486532
02/13-22-080-18W6/0,1W60801822130200,Gas,Horizontal,1358.6,1725,11708,32,42.45625,126.9689386133,861.7694685706,181533.357368421,,,
00/05-29-080-15W6/0,1W60801529050000,Gas,Horizontal,1271.4,1650,7837.48,30,42.38,129.7781972629,616.4448639295,864409.634758308,1374633.39954167,2224074.38582133,174931.129921451
00/13-06-077-17W6/0,1W60771706130000,Gas,Horizontal,1099.6,1503.38,10112.22,26,42.2923076923,136.7206256821,919.6271371408,459568.794094151,769202.259827089,1337241.73919149,121611.653254955
02/09-07-082-19W6/0,1W60821907090200,Gas,Horizontal,797.1,1235,8670.8,19,41.9526315789,154.9366453394,1087.7932505332,149297.064435484,226002.555483871,348339.751693548,43700.8846686172
03/09-07-080-15W6/0,1W60801507090300,Gas,Horizontal,838.5,1165,6608,20,41.925,138.938580799,788.0739415623,389211.146119829,608707.572208398,,
00/11-25-082-19W6/0,1W60821925110000,Gas,Horizontal,1711.4,2580.007,12135.6,41,41.7414634146,150.7541778661,709.103657824,,,,
00/01-13-080-16W6/0,1W60801613010000,Gas,Horizontal,1162.5,1540,7296.74,28,41.5178571429,132.4731182796,627.6765591398,617652.888469945,974599.418212366,1576210.68091398,135588.015562493
02/16-07-080-15W6/0,1W60801507160200,Gas,Horizontal,1327.2,1179.1,10673.07,32,41.475,88.8411693791,804.1794755877,202464.299435484,377285.206409091,,
02/12-26-080-16W6/0,1W60801626120200,Gas,Horizontal,1032.7,1350,7420.38,25,41.308,130.7252832381,718.5416868403,291781.325913396,454603.105498652,626711.220261248,60686.6679830781
02/16-02-079-18W6/0,1W60791802160200,Gas,Horizontal,1067.2,1582.62,8196.02,26,41.0461538462,148.2964767616,767.9928785607,822246.225714286,1654667.54483871,2876600.46108069,269546.519966332
03/04-32-080-15W6/0,1W60801532040300,Gas,Horizontal,1146.7,1505,7265,28,40.9535714286,131.2461847039,633.5571640359,359373.406041958,630608.038892508,,
04/09-14-080-18W6/0,1W60801814090400,Gas,Horizontal,1303.7,1711.26,9853.65,32,40.740625,131.2617933574,755.8218915395,337594.380491803,550051.102238806,,
00/16-02-079-18W6/0,1W60791802160000,Gas,Horizontal,1054.1,1554.2,8528.48,26,40.5423076923,147.4433165734,809.0769376719,732121.534017857,1389188.42430311,2239531.6690137,212459.12807264
02/08-11-080-16W6/0,1W60801611080200,Gas,Horizontal,1534.7,1500,10426,38,40.3868421053,97.738971786,679.3510132273,538341.378102837,854831.804528302,,
00/09-13-080-16W6/0,1W60801613090000,Gas,Horizontal,1081.2,1485,7234.2,27,40.0444444444,137.3473917869,669.089900111,598434.440190736,944609.524932615,1455286.2622043,134599.17334483
02/12-22-080-18W6/0,1W60801822120200,Gas,Horizontal,1196.6,1573.5,11350,30,39.8866666667,131.4975764667,948.5208089587,218343.474032258,405456.041506647,,
03/09-11-080-16W6/0,1W60801611090300,Gas,Horizontal,1512.1,1369.8,11138.1,38,39.7921052632,90.5892467429,736.5981085907,535254.817661972,,,
02/09-19-080-15W6/0,1W60801519090200,Gas,Horizontal,1268.2,1731.59,11540.73,32,39.63125,136.5391894023,910.0086737108,262206.350947226,417791.641468532,,
03/01-07-082-19W6/0,1W60821907010300,Gas,Horizontal,1107.12,1120,8817.6,28,39.54,101.1633788569,796.4448298287,96368.8141176471,154723.693199405,,
00/15-25-082-20W6/0,1W60822025150000,Gas,Horizontal,1611.9,3343,16868.52,41,39.3146341463,207.3949996898,1046.4991624791,224417.798978495,389855.420967742,602924.692264529,37404.5965794732
05/09-14-080-18W6/0,1W60801814090500,Gas,Horizontal,1257.3,1430.75,9178.26,32,39.290625,113.7954346616,729.9976139346,246247.862317263,448144.515455861,725286.324328358,57686.0195918522
00/12-28-077-14W6/0,1W60771428120000,Gas,Horizontal,2828.81,7990,38789.29,72,39.2890277778,282.4509245937,1371.2228817065,630838.950861027,,,
03/01-19-080-15W6/0,1W60801519010300,Gas,Horizontal,1243.1,2109.12,13685.31,32,38.846875,169.6661571877,1100.9017778135,266177.472909337,437047.231273585,,
03/01-18-080-15W6/0,1W60801518010300,Gas,Horizontal,1232.7,1271.6,10805.37,32,38.521875,103.1556745356,876.5612071064,280691.94875,432908.01078712,,
02/05-05-081-15W6/0,1W60811505050200,Gas,Horizontal,1460,1500,9758.2,38,38.4210526316,102.7397260274,668.3698630137,163669.94769863,,,
00/16-25-082-20W6/0,1W60822025160000,Gas,Horizontal,1522.77,3120,17054.5,40,38.06925,204.8897732422,1119.9655890253,136201.605671642,,,
02/04-12-080-16W6/0,1W60801612040200,Gas,Horizontal,1422.5,1398,11022.8,38,37.4342105263,98.2776801406,774.8892794376,455519.070482759,763776.068870968,,
02/12-13-080-18W6/0,1W60801813120200,Gas,Horizontal,147,220,1354.72,4,36.75,149.6598639456,921.5782312925,120058.007365591,226192.054207493,306148.485594406,208264.275914562
02/16-19-080-15W6/0,1W60801519160200,Gas,Horizontal,1098.8,1629.64,10720.58,30,36.6266666667,148.3108846014,975.6625409538,297126.550389805,561936.132890366,932849.546997167,84897.1193117189
02/05-20-080-15W6/0,1W60801520050200,Gas,Horizontal,1386.9,1500,9743.2,38,36.4973684211,108.154877785,702.5164034898,,,,
02/08-19-080-15W6/0,1W60801519080200,Gas,Horizontal,1156.7,1715.39,12167.2,32,36.146875,148.3003371661,1051.8889945535,279285.670833333,484518.520635995,714120.792432433,61737.7705915478
03/13-01-080-16W6/0,1W60801601130300,Gas,Horizontal,1356.6,1500,11624,38,35.7,110.5705440071,856.8480023588,525112.620727273,,,
02/12-32-080-15W6/0,1W60801532120200,Gas,Horizontal,997.9,1505,7597.3,28,35.6392857143,150.8167151017,761.32879046,,,,
03/08-07-082-19W6/0,1W60821907080300,Gas,Horizontal,1060.9,1200,6174.6,30,35.3633333333,113.1115090961,582.0152700537,240546.09813986,394063.97125,,
02/04-20-080-15W6/0,1W60801520040200,Gas,Horizontal,1335.6,1493,9790.2,38,35.1473684211,111.7849655586,733.0188679245,,,,
02/16-36-079-18W6/0,1W60791836160200,Gas,Horizontal,2130.7,2974,23324.5,61,34.9295081967,139.5785422631,1094.6871920026,957273.002434916,,,
04/13-31-079-17W6/0,1W60791731130400,Gas,Horizontal,2155.3,2990,24911.18,62,34.7629032258,138.727787315,1155.8103280286,1062276.29581709,,,
03/16-36-079-18W6/0,1W60791836160300,Gas,Horizontal,2137.3,2973,23797.39,62,34.4725806452,139.1007345717,1113.4323679409,933381.863323263,,,
00/16-36-079-18W6/0,1W60791836160000,Gas,Horizontal,2095.24,2914,23705.75,61,34.3481967213,139.0771462935,1131.4097669002,643548.913699248,,,
00/15-26-077-15W6/0,1W60771526150000,Gas,Horizontal,3382,4767.99,41307.73,102,33.1568627451,140.9813719692,1221.3994677706,848213.873928036,,,
00/14-22-080-18W6/0,1W60801822140000,Gas,Horizontal,968.1,1611,14132.8,30,32.27,166.4084288813,1459.8491891334,132732.456836314,248101.110909091,,
02/04-32-080-15W6/0,1W60801532040200,Gas,Horizontal,1449.2,1380,10371.9,46,31.5043478261,95.2249516975,715.6983163124,283972.468864697,,,
00/12-32-080-15W6/0,1W60801532120000,Gas,Horizontal,1184.7,1500,9132,38,31.1763157895,126.6143327425,770.8280577361,,,,
02/13-29-080-15W6/0,1W60801529130200,Gas,Horizontal,1428.1,1371.1,9482,46,31.0456521739,96.0086828653,663.9591065051,177885.321873112,,,
02/04-29-080-15W6/0,1W60801529040200,Gas,Horizontal,1302.3,2040.3,11500.8,46,28.3108695652,156.6689702833,883.1144897489,195438.79265861,384022.056624204,,
00/12-11-081-15W6/0,1W60811511120000,Gas,Horizontal,1386.88,2940,17721.4,49,28.3036734694,211.9866174435,1277.7889940009,260512.787822581,,,
03/13-22-080-20W6/0,1W60802022130300,Gas,Horizontal,1789.3,3210.65,15574.13,64,27.9578125,179.4360923266,870.4035097524,423414.926705107,751376.816415363,1317950.96028455,73657.3498175013
00/04-27-080-20W6/0,1W60802027040000,Gas,Horizontal,1921.2,2381.91,15287.68,70,27.4457142857,123.980324797,795.7359983344,441828.657650273,775335.377423823,1304433.84370629,67896.8271760509
00/02-29-080-18W6/0,1W60801829020000,Gas,Horizontal,2273.1,248.22,1728.2,2,,10.9198891382,76.0283313537,229977.386774194,398548.139543011,677519.052459677,29805.9501324041
00/05-08-082-19W6/0,1W60821908050000,Gas,Horizontal,1284.3,120,815.2,1,,9.3436113058,63.4742661372,155460.154826446,340656.459104205,602090.019375,46880.7926010278
00/04-30-080-17W6/0,1W60801730040000,Gas,Horizontal,1722.1,100,644.75,1,,5.8068637129,37.439753789,212233.145213205,322126.587379032,466838.455593804,27108.6728757798
00/08-26-080-16W6/0,1W60801626080000,Gas,Horizontal,211.5,2087.1,2185.97,27,,,1033.5555555556,313334.687061994,478679.79214619,730837.083534247,345549.448479549
03/01-17-078-16W6/0,1W60781617010300,Gas,Horizontal,554.21,3930,22629.85,44,,,,807160.087824773,,,
00/04-16-078-16W6/0,1W60781616040000,Gas,Horizontal,592.3,4148,,47,,,,652912.839652568,,,
02/01-17-078-16W6/0,1W60781617010200,Gas,Horizontal,530.14,3759,23930.5,42,,,,639508.375981873,,,
02/13-04-077-14W6/0,1W60771404130200,Gas,Horizontal,,,,,,,,738514.139703504,,,
00/13-05-077-14W6/0,1W60771405130000,Gas,Horizontal,,,,,,,,223615.216006339,465946.500916667,842739.083405699,
00/15-09-077-14W6/0,1W60771409150000,Gas,Horizontal,,7071.47,33849.97,21,,,,329989.909627507,821620.20760218,1600845.78997147,
00/08-30-077-14W6/0,1W60771430080000,Gas,Horizontal,,,,,,,,,,,
00/01-04-077-15W6/2,1W60771504010002,Gas,Horizontal,,816,1959.07,8,,,,254280.975806452,381665.055,539089.881857835,
02/15-12-077-15W6/2,1W60771512150202,Gas,Horizontal,,4397.69,26048.76,25,,,,1137519.48551532,1864595.78028169,,
00/13-16-077-15W6/2,1W60771516130002,Gas,Horizontal,,1020,1627.7,10,,,,144059.632225237,234607.591290323,368087.763760108,
00/16-20-077-15W6/0,1W60771520160000,Gas,Horizontal,,400,1464.56,4,,,,74726.1975,,,
00/16-20-077-15W6/2,1W60771520160002,Gas,Horizontal,,832,1109.79,8,,,,221462.06516129,411024.788275862,843785.330403226,
00/02-21-077-15W6/0,1W60771521020000,Gas,Horizontal,,,,,,,,348375.222666667,623302.532903226,1105829.84463675,
00/05-31-077-15W6/2,1W60771531050002,Gas,Horizontal,,810,1020,8,,,,280461.492070365,486619.77978602,809226.578817204,
00/16-36-077-16W6/0,1W60771636160000,Gas,Horizontal,,,,,,,,212198.976864407,371821.46579235,576074.381474966,
02/05-02-077-17W6/0,1W60771702050200,Gas,Horizontal,,,,,,,,520060.935557103,857328.429074627,,
00/12-05-077-17W6/2,1W60771705120002,Gas,Horizontal,,1514.4,10842.53,26,,,,429507.365236427,858206.529655172,1567324.95285521,
00/08-09-077-18W6/2,1W60771809080002,Gas,Horizontal,,832,1216.9,8,,,,65500.0160916442,100070.588802817,179433.694117647,
00/16-20-077-18W6/0,1W60771820160000,Gas,Horizontal,,1217.51,7139.9,10,,,,150871.840690122,255072.138237179,433063.625305555,
00/11-15-077-19W6/2,1W60771915110002,Gas,Horizontal,,1643.3,11930.4,8,,,,133226.687907376,213203.669137931,350679.4425,
00/14-15-077-19W6/2,1W60771915140002,Gas,Horizontal,,1018,8263,6,,,,73214.3022978723,,,
00/02-36-077-19W6/2,1W60771936020002,Gas,Horizontal,,1147.18,6537.41,9,,,,152613.598051075,269726.732459677,462349.041625544,
00/15-19-078-14W6/0,1W60781419150000,Gas,Horizontal,,3590,14499.15,18,,,,,,,
00/02-30-078-14W6/0,1W60781430020000,Gas,Horizontal,,2249.4,11369.7,18,,,,,,,
02/02-30-078-14W6/0,1W60781430020200,Gas,Horizontal,,2190,10949.94,18,,,,,,,
00/08-25-078-15W6/0,1W60781525080000,Gas,Horizontal,,,,,,,,407602.607083333,820080.872169811,1450342.94464945,
00/14-34-078-15W6/0,1W60781534140000,Gas,Horizontal,,,,,,,,,,,
00/01-17-078-16W6/0,1W60781617010000,Gas,Horizontal,,4013.2,,44,,,,1140863.16827493,,,
00/03-18-078-16W6/0,1W60781618030000,Gas,Horizontal,,4164,30209.53,45,,,,1180329.28958051,,,
00/04-16-078-17W6/2,1W60781716040002,Gas,Horizontal,,575,951.86,13,,,,426350.590430108,772362.685891365,1188374.97741803,
02/01-19-078-17W6/0,1W60781719010200,Gas,Horizontal,,4192.9,14879.8,30,,,,517526.13960396,957187.103474321,1803127.51768421,
03/08-19-078-17W6/0,1W60781719080300,Gas,Horizontal,,,,,,,,,,,
04/09-19-078-17W6/0,1W60781719090400,Gas,Horizontal,,,,,,,,,,,
00/01-21-078-17W6/0,1W60781721010000,Gas,Horizontal,,,,,,,,206218.356780303,348007.487082768,561165.536363637,
00/05-22-078-17W6/2,1W60781722050002,Gas,Horizontal,,,,,,,,,,,
00/04-36-078-17W6/2,1W60781736040002,Gas,Horizontal,,,923.843,4,,,,,,,
00/13-32-078-18W6/0,1W60781832130000,Gas,Horizontal,,1200,5124,5,,,,314189.157611111,642775.804583333,1132873.00903226,
00/09-33-078-18W6/2,1W60781833090002,Gas,Horizontal,,,,,,,,253984.51125,427271.212392473,741006.541505376,
00/13-13-078-19W6/0,1W60781913130000,Gas,Horizontal,,1270,6395.6,10,,,,287353.590221402,468661.191116071,760807.935397727,
02/09-29-078-19W6/0,1W60781929090200,Gas,Horizontal,,745,4398.7,5,,,,88483.4431784108,141640.097527472,281662.619172414,
00/01-19-079-14W6/0,1W60791419010000,Gas,Horizontal,,920,1369.73,8,,,,478014.442257552,943379.769111111,1829477.79504532,
00/02-05-079-15W6/2,1W60791505020002,Gas,Horizontal,,,,,,,,122954.390201613,253464.661764706,503474.316259905,
00/12-26-079-15W6/0,1W60791526120000,Gas,Horizontal,,,,,,,,101194.505571031,166243.73690027,278147.263095238,
00/16-12-079-16W6/0,1W60791612160000,Gas,Horizontal,,,,,,,,101096.994117647,181355.004904762,334879.847342466,
00/11-04-079-17W6/2,1W60791704110002,Gas,Horizontal,,500,630,5,,,,249314.231495327,380929.18173542,573636.128186739,
02/03-15-079-17W6/2,1W60791715030202,Gas,Horizontal,,1781,5264.36,19,,,,254015.088455772,452855.067829787,823954.675053763,
00/04-15-079-17W6/2,1W60791715040002,Gas,Horizontal,,1244,1763.072,13,,,,237819.025861582,441711.692830769,865959.477255319,
00/04-16-079-17W6/2,1W60791716040002,Gas,Horizontal,,1122,2287.5,11,,,,206784.015593985,387787.724086022,730312.988636364,
00/05-16-079-17W6/2,1W60791716050002,Gas,Horizontal,,2734.92,9309.1,9,,,,897260.377208334,1461372.95911888,2377694.01256944,
00/09-26-079-17W6/2,1W60791726090002,Gas,Horizontal,,1087.5,1693.4,11,,,,371664.069855282,697624.618031635,1364025.56865497,
